,path,ans
3622,320212,2
3623,320213,9
3624,320220,15
3625,320221,2
3626,320222,7
3627,320223,2
3628,320230,2
3629,320231,9
3630,320232,9
3631,320233,9
3632,320300,9
3633,320301,9
3634,320302,2
3635,320303,9
3636,320310,9
3637,320311,9
3638,320312,16
3639,320313,9
3640,320320,9
3641,320321,9
3642,320322,9
3643,320323,9
3644,320330,9
3645,320331,9
3646,320332,9
3647,320333,9
3648,321000,9
3649,321001,9
3650,321002,9
3651,321003,9
3652,321010,9
3653,321011,15
3654,321012,17
3655,321013,15
3656,321020,7
3657,321021,15
3658,321022,7
3659,321023,15
3660,321030,15
3661,321031,9
3662,321032,15
3663,321033,9
3664,321100,7
3665,321101,7
3666,321102,17
3667,321103,9
3668,321110,7
3669,321111,15
3670,321112,17
3671,321113,17
3672,321120,9
3673,321121,2
3674,321122,9
3675,321123,9
3676,321130,15
3677,321131,17
3678,321132,17
3679,321133,17
3680,321200,9
3681,321201,9
3682,321202,9
3683,321203,9
3684,321210,7
3685,321211,7
3686,321212,9
3687,321213,15
3688,321220,9
3689,321221,9
3690,321222,9
3691,321223,9
3692,321230,9
3693,321231,9
3694,321232,7
3695,321233,2
3696,321300,9
3697,321301,9
3698,321302,7
3699,321303,15
3700,321310,9
3701,321311,9
3702,321312,15
3703,321313,9
3704,321320,9
3705,321321,15
3706,321322,9
3707,321323,9
3708,321330,17
3709,321331,9
3710,321332,9
3711,321333,9
3712,322000,9
3713,322001,9
3714,322002,2
3715,322003,9
3716,322010,9
3717,322011,9
3718,322012,9
3719,322013,9
3720,322020,2
3721,322021,9
3722,322022,15
3723,322023,9
3724,322030,9
3725,322031,9
3726,322032,9
3727,322033,9
3728,322100,9
3729,322101,9
3730,322102,9
3731,322103,9
3732,322110,2
3733,322111,9
3734,322112,9
3735,322113,9
3736,322120,9
3737,322121,9
3738,322122,9
3739,322123,9
3740,322130,9
3741,322131,9
3742,322132,9
3743,322133,9
3744,322200,8
3745,322201,15
3746,322202,16
3747,322203,8
3748,322210,9
3749,322211,9
3750,322212,15
3751,322213,2
3752,322220,9
3753,322221,8
3754,322222,9
3755,322223,7
3756,322230,8
3757,322231,9
3758,322232,8
3759,322233,8
3760,322300,9
3761,322301,9
3762,322302,9
3763,322303,9
3764,322310,9
3765,322311,9
3766,322312,9
3767,322313,9
3768,322320,9
3769,322321,9
3770,322322,9
3771,322323,9
3772,322330,9
3773,322331,9
3774,322332,9
3775,322333,9
3776,323000,9
3777,323001,7
3778,323002,9
3779,323003,9
3780,323010,9
3781,323011,9
3782,323012,9
3783,323013,9
3784,323020,9
3785,323021,9
3786,323022,9
3787,323023,9
3788,323030,9
3789,323031,9
3790,323032,9
3791,323033,9
3792,323100,9
3793,323101,9
3794,323102,9
3795,323103,9
3796,323110,2
3797,323111,9
3798,323112,18
3799,323113,18
3800,323120,9
3801,323121,15
3802,323122,9
3803,323123,15
3804,323130,17
3805,323131,17
3806,323132,15
3807,323133,9
3808,323200,7
3809,323201,9
3810,323202,2
3811,323203,9
3812,323210,9
3813,323211,9
3814,323212,9
3815,323213,9
3816,323220,9
3817,323221,2
3818,323222,9
3819,323223,7
3820,323230,9
3821,323231,9
3822,323232,9
3823,323233,9
3824,323300,15
3825,323301,9
3826,323302,7
3827,323303,9
3828,323310,9
3829,323311,9
3830,323312,9
3831,323313,2
3832,323320,9
3833,323321,9
3834,323322,9
3835,323323,9
3836,323330,9
3837,323331,2
3838,323332,9
3839,323333,2
3840,330000,15
3841,330001,9
3842,330002,9
3843,330003,9
3844,330010,9
3845,330011,9
3846,330012,9
3847,330013,9
3848,330020,17
3849,330021,9
3850,330022,9
3851,330023,17
3852,330030,9
3853,330031,9
3854,330032,9
3855,330033,9
3856,330100,9
3857,330101,9
3858,330102,9
3859,330103,15
3860,330110,9
3861,330111,2
3862,330112,9
3863,330113,9
3864,330120,15
3865,330121,15
3866,330122,9
3867,330123,9
3868,330130,9
3869,330131,9
3870,330132,9
3871,330133,9
3872,330200,9
3873,330201,9
3874,330202,9
3875,330203,9
3876,330210,15
3877,330211,9
3878,330212,15
3879,330213,9
3880,330220,9
3881,330221,9
3882,330222,9
3883,330223,9
3884,330230,15
3885,330231,15
3886,330232,9
3887,330233,9
3888,330300,9
3889,330301,9
3890,330302,9
3891,330303,7
3892,330310,15
3893,330311,9
3894,330312,7
3895,330313,9
3896,330320,9
3897,330321,7
3898,330322,15
3899,330323,15
3900,330330,7
3901,330331,9
3902,330332,15
3903,330333,15
3904,331000,9
3905,331001,9
3906,331002,9
3907,331003,9
3908,331010,9
3909,331011,2
3910,331012,9
3911,331013,9
3912,331020,9
3913,331021,9
3914,331022,9
3915,331023,15
3916,331030,9
3917,331031,15
3918,331032,15
3919,331033,9
3920,331100,11
3921,331101,17
3922,331102,15
3923,331103,15
3924,331110,19
3925,331111,11
3926,331112,11
3927,331113,19
3928,331120,9
3929,331121,9
3930,331122,9
3931,331123,15
3932,331130,9
3933,331131,9
3934,331132,9
3935,331133,9
3936,331200,9
3937,331201,9
3938,331202,15
3939,331203,9
3940,331210,15
3941,331211,9
3942,331212,9
3943,331213,9
3944,331220,15
3945,331221,9
3946,331222,7
3947,331223,9
3948,331230,9
3949,331231,9
3950,331232,15
3951,331233,9
3952,331300,9
3953,331301,9
3954,331302,9
3955,331303,15
3956,331310,9
3957,331311,9
3958,331312,9
3959,331313,9
3960,331320,9
3961,331321,15
3962,331322,15
3963,331323,9
3964,331330,9
3965,331331,9
3966,331332,9
3967,331333,9
3968,332000,9
3969,332001,9
3970,332002,2
3971,332003,9
3972,332010,9
3973,332011,9
3974,332012,9
3975,332013,15
3976,332020,2
3977,332021,9
3978,332022,9
3979,332023,9
3980,332030,15
3981,332031,7
3982,332032,15
3983,332033,7
3984,332100,15
3985,332101,9
3986,332102,15
3987,332103,7
3988,332110,7
3989,332111,15
3990,332112,7
3991,332113,15
3992,332120,7
3993,332121,15
3994,332122,15
3995,332123,15
3996,332130,7
3997,332131,7
3998,332132,15
3999,332133,17
4000,332200,9
4001,332201,9
4002,332202,9
4003,332203,9
4004,332210,9
4005,332211,9
4006,332212,2
4007,332213,16
4008,332220,9
4009,332221,2
4010,332222,2
4011,332223,9
4012,332230,9
4013,332231,2
4014,332232,2
4015,332233,2
4016,332300,15
4017,332301,15
4018,332302,15
4019,332303,15
4020,332310,9
4021,332311,9
4022,332312,15
4023,332313,15
4024,332320,16
4025,332321,9
4026,332322,2
4027,332323,2
4028,332330,15
4029,332331,7
4030,332332,15
4031,332333,7
4032,333000,7
4033,333001,9
4034,333002,9
4035,333003,9
4036,333010,15
4037,333011,15
4038,333012,15
4039,333013,7
4040,333020,9
4041,333021,9
4042,333022,15
4043,333023,9
4044,333030,7
4045,333031,7
4046,333032,7
4047,333033,7
4048,333100,9
4049,333101,15
4050,333102,15
4051,333103,9
4052,333110,9
4053,333111,9
4054,333112,15
4055,333113,15
4056,333120,15
4057,333121,15
4058,333122,15
4059,333123,7
4060,333130,9
4061,333131,15
4062,333132,9
4063,333133,9
4064,333200,9
4065,333201,7
4066,333202,9
4067,333203,15
4068,333210,15
4069,333211,7
4070,333212,15
4071,333213,7
4072,333220,9
4073,333221,15
4074,333222,9
4075,333223,9
4076,333230,15
4077,333231,7
4078,333232,9
4079,333233,7
4080,333300,15
4081,333301,9
4082,333302,7
4083,333303,15
4084,333310,9
4085,333311,9
4086,333312,15
4087,333313,9
4088,333320,7
4089,333321,15
4090,333322,7
4091,333323,7
4092,333330,9
4093,333331,9
4094,333332,15
4095,333333,9
